date,participant,trial,isPrac,isStationary,nTarg,targOnset,targFlash,targRT,targCor,targGap,FA_rt
2021-11-16,ph01,44,0,0,7,6.063909,2,6.630962,1,0.03,NaN
2021-11-16,ph01,44,0,0,7,7.662872,1,0,0,0.03,NaN
2021-11-16,ph01,45,0,0,8,1.74352,2,2.26849,1,0.03,NaN
2021-11-16,ph01,45,0,0,8,2.652957,2,3.153713,1,0.03,NaN
2021-11-16,ph01,45,0,0,8,3.553059,2,4.028348,1,0.03,NaN
2021-11-16,ph01,45,0,0,8,4.455778,1,4.972535,1,0.03,NaN
2021-11-16,ph01,45,0,0,8,5.292256,1,5.895751,1,0.03,NaN
2021-11-16,ph01,45,0,0,8,6.128503,1,6.624732,1,0.03,NaN
2021-11-16,ph01,45,0,0,8,6.970594,2,7.489781,1,0.03,NaN
2021-11-16,ph01,45,0,0,8,7.870059,1,8.640656,0,0.03,NaN
2021-11-16,ph01,46,0,0,8,1.615397,1,2.141926,0,0.03,NaN
2021-11-16,ph01,46,0,0,8,2.45393,1,2.98692,1,0.03,NaN
2021-11-16,ph01,46,0,0,8,3.302843,2,3.864455,1,0.03,NaN
2021-11-16,ph01,46,0,0,8,4.20936,2,4.730423,1,0.03,NaN
2021-11-16,ph01,46,0,0,8,5.101644,2,5.645644,1,0.03,NaN
2021-11-16,ph01,46,0,0,8,6.018967,1,6.770186,0,0.03,NaN
2021-11-16,ph01,46,0,0,8,6.859875,2,7.45217,1,0.03,NaN
2021-11-16,ph01,46,0,0,8,7.752882,2,8.374086,1,0.03,NaN
2021-11-16,ph01,47,0,0,8,1.481961,1,2.095196,1,0.03,NaN
2021-11-16,ph01,47,0,0,8,2.311078,1,2.835659,1,0.03,NaN
2021-11-16,ph01,47,0,0,8,3.153695,2,3.686659,1,0.03,NaN
2021-11-16,ph01,47,0,0,8,4.042187,2,4.605253,1,0.03,NaN
2021-11-16,ph01,47,0,0,8,4.96413,1,5.685417,0,0.03,NaN
2021-11-16,ph01,47,0,0,8,5.797578,2,6.280345,1,0.03,NaN
2021-11-16,ph01,47,0,0,8,6.695696,2,7.218455,1,0.03,NaN
2021-11-16,ph01,47,0,0,8,7.607162,2,8.034163,1,0.03,NaN
2021-11-16,ph01,48,0,0,8,1.753673,2,2.286918,1,0.03,NaN
2021-11-16,ph01,48,0,0,8,2.663665,2,3.186215,1,0.03,NaN
2021-11-16,ph01,48,0,0,8,3.562647,1,4.185106,1,0.03,NaN
2021-11-16,ph01,48,0,0,8,4.402476,1,4.960922,1,0.03,NaN
2021-11-16,ph01,48,0,0,8,5.249454,1,5.728606,1,0.03,NaN
2021-11-16,ph01,48,0,0,8,6.089581,1,6.622035,1,0.03,NaN
2021-11-16,ph01,48,0,0,8,6.972889,1,7.450527,1,0.03,NaN
2021-11-16,ph01,48,0,0,8,8.114673,2,8.694568,1,0.03,NaN
2021-11-16,ph01,49,0,0,7,1.659765,2,2.187758,1,0.03,NaN
2021-11-16,ph01,49,0,0,7,2.560535,1,3.298661,1,0.03,NaN
2021-11-16,ph01,49,0,0,7,3.409276,2,3.908459,1,0.03,NaN
2021-11-16,ph01,49,0,0,7,4.315563,1,4.908169,1,0.03,NaN
2021-11-16,ph01,49,0,0,7,5.164079,2,5.713915,1,0.03,NaN
2021-11-16,ph01,49,0,0,7,6.06855,1,6.624167,0,0.03,NaN
2021-11-16,ph01,49,0,0,7,6.912728,2,7.45146,1,0.03,NaN
2021-11-16,ph01,50,0,0,7,1.662515,2,2.152119,1,0.03,NaN
2021-11-16,ph01,50,0,0,7,2.55879,2,3.041384,1,0.03,NaN
2021-11-16,ph01,50,0,0,7,3.476281,2,3.973878,1,0.03,NaN
2021-11-16,ph01,50,0,0,7,4.376266,2,4.842843,1,0.03,NaN
2021-11-16,ph01,50,0,0,7,5.274877,2,5.757491,1,0.03,NaN
2021-11-16,ph01,50,0,0,7,6.18382,1,6.796088,1,0.03,NaN
2021-11-16,ph01,50,0,0,7,7.654117,2,8.238898,1,0.03,NaN
2021-11-16,ph01,51,0,0,7,1.361799,2,1.838058,1,0.03,NaN
2021-11-16,ph01,51,0,0,7,2.254828,2,2.770802,1,0.03,NaN
2021-11-16,ph01,51,0,0,7,3.148065,2,3.620147,1,0.03,NaN
2021-11-16,ph01,51,0,0,7,4.053319,1,4.660043,1,0.03,NaN
2021-11-16,ph01,51,0,0,7,4.894538,1,5.553988,1,0.03,NaN
2021-11-16,ph01,51,0,0,7,5.741932,1,6.275019,1,0.03,NaN
2021-11-16,ph01,51,0,0,7,7.718286,1,8.311859,1,0.03,NaN
2021-11-16,ph01,52,0,0,7,1.13056,1,0,0,0.03,NaN
2021-11-16,ph01,52,0,0,7,1.964805,1,0,0,0.03,NaN
2021-11-16,ph01,52,0,0,7,2.808499,2,0,0,0.03,NaN
2021-11-16,ph01,52,0,0,7,3.652691,2,4.215404,1,0.03,NaN
2021-11-16,ph01,52,0,0,7,4.618307,2,5.151864,1,0.03,NaN
2021-11-16,ph01,52,0,0,7,5.519022,1,6.068308,1,0.03,NaN
2021-11-16,ph01,52,0,0,7,6.696005,2,7.289995,1,0.03,NaN
2021-11-16,ph01,53,0,0,7,1.761337,2,2.286395,1,0.03,NaN
2021-11-16,ph01,53,0,0,7,2.693752,2,3.221388,1,0.03,NaN
2021-11-16,ph01,53,0,0,7,3.588039,1,4.104459,1,0.03,NaN
2021-11-16,ph01,53,0,0,7,4.441686,2,5.036948,1,0.03,NaN
2021-11-16,ph01,53,0,0,7,5.348089,1,5.964675,1,0.03,NaN
2021-11-16,ph01,53,0,0,7,6.192053,1,6.746443,0,0.03,NaN
2021-11-16,ph01,53,0,0,7,7.03046,1,7.608555,1,0.03,NaN
2021-11-16,ph01,54,0,0,8,1.778395,1,2.317204,1,0.03,NaN
2021-11-16,ph01,54,0,0,8,2.626953,1,3.332698,1,0.03,NaN
2021-11-16,ph01,54,0,0,8,3.460742,1,3.971536,1,0.03,NaN
2021-11-16,ph01,54,0,0,8,4.304498,1,4.80059,1,0.03,NaN
2021-11-16,ph01,54,0,0,8,5.145303,1,5.637684,1,0.03,NaN
2021-11-16,ph01,54,0,0,8,5.982367,2,6.509389,1,0.03,NaN
2021-11-16,ph01,54,0,0,8,6.875537,1,7.469615,1,0.03,NaN
2021-11-16,ph01,54,0,0,8,7.736619,2,8.332712,1,0.03,NaN
2021-11-16,ph01,55,0,0,8,1.404638,1,1.932463,1,0.03,NaN
2021-11-16,ph01,55,0,0,8,2.253925,2,0,0,0.03,NaN
2021-11-16,ph01,55,0,0,8,3.088057,2,3.115477,0,0.03,NaN
2021-11-16,ph01,55,0,0,8,3.987277,1,4.669055,1,0.03,3.709892
2021-11-16,ph01,55,0,0,8,4.832301,1,5.605359,1,0.03,3.709892
2021-11-16,ph01,55,0,0,8,5.674969,2,6.247077,1,0.03,3.709892
2021-11-16,ph01,55,0,0,8,6.57389,1,7.130166,1,0.03,3.709892
2021-11-16,ph01,55,0,0,8,7.408878,2,8.011938,1,0.03,3.709892
2021-11-16,ph01,56,0,0,8,1.656358,1,2.168083,1,0.03,NaN
2021-11-16,ph01,56,0,0,8,2.490267,1,3.122584,1,0.03,NaN
2021-11-16,ph01,56,0,0,8,3.345657,2,3.929036,1,0.03,NaN
2021-11-16,ph01,56,0,0,8,4.243014,1,4.788311,1,0.03,NaN
2021-11-16,ph01,56,0,0,8,5.088036,1,5.675951,1,0.03,NaN
2021-11-16,ph01,56,0,0,8,6.005999,2,6.65431,1,0.03,NaN
2021-11-16,ph01,56,0,0,8,7.146871,2,7.730749,1,0.03,NaN
2021-11-16,ph01,56,0,0,8,8.058586,2,8.679171,1,0.03,NaN
2021-11-16,ph01,57,0,0,7,1.806542,2,2.419105,1,0.03,NaN
2021-11-16,ph01,57,0,0,7,2.698697,1,3.314445,1,0.03,NaN
2021-11-16,ph01,57,0,0,7,3.53123,2,4.097614,1,0.03,NaN
2021-11-16,ph01,57,0,0,7,4.452472,2,4.986725,1,0.03,NaN
2021-11-16,ph01,57,0,0,7,5.353743,1,5.825038,1,0.03,NaN
2021-11-16,ph01,57,0,0,7,6.198138,2,6.763877,1,0.03,NaN
2021-11-16,ph01,57,0,0,7,7.107529,2,7.601511,1,0.03,NaN
2021-11-16,ph01,58,0,0,7,1.776484,2,2.276267,1,0.03,NaN
2021-11-16,ph01,58,0,0,7,2.681688,2,3.197196,1,0.03,NaN
2021-11-16,ph01,58,0,0,7,3.575611,1,4.130574,1,0.03,NaN
2021-11-16,ph01,58,0,0,7,4.433574,1,5.011685,1,0.03,NaN
2021-11-16,ph01,58,0,0,7,5.274296,1,5.79107,1,0.03,NaN
2021-11-16,ph01,58,0,0,7,6.1089,1,6.590009,1,0.03,NaN
2021-11-16,ph01,58,0,0,7,7.115012,2,7.606812,1,0.03,NaN
2021-11-16,ph01,59,0,0,7,1.403603,2,1.909598,1,0.03,NaN
2021-11-16,ph01,59,0,0,7,2.310331,2,2.770222,1,0.03,NaN
2021-11-16,ph01,59,0,0,7,3.205987,2,3.630327,1,0.03,NaN
2021-11-16,ph01,59,0,0,7,4.108788,1,4.702672,1,0.03,NaN
2021-11-16,ph01,59,0,0,7,4.949121,2,5.489983,1,0.03,NaN
2021-11-16,ph01,59,0,0,7,5.839093,2,6.319123,1,0.03,NaN
2021-11-16,ph01,59,0,0,7,8.184676,2,8.781701,1,0.03,NaN
2021-11-16,ph01,60,0,0,8,1.642381,2,2.113985,1,0.03,NaN
2021-11-16,ph01,60,0,0,8,2.536717,2,2.994338,1,0.03,NaN
2021-11-16,ph01,60,0,0,8,3.44717,1,3.86012,0,0.03,NaN
2021-11-16,ph01,60,0,0,8,4.295321,2,4.717598,1,0.03,NaN
2021-11-16,ph01,60,0,0,8,5.196699,2,5.663083,1,0.03,NaN
2021-11-16,ph01,60,0,0,8,6.093755,1,6.62927,1,0.03,NaN
2021-11-16,ph01,60,0,0,8,7.44123,1,8.045576,1,0.03,NaN
2021-11-16,ph01,60,0,0,8,8.281289,2,8.805927,1,0.03,NaN
2021-11-16,ph01,61,0,0,8,1.621276,2,2.132378,1,0.03,NaN
2021-11-16,ph01,61,0,0,8,2.526467,1,2.999278,1,0.03,NaN
2021-11-16,ph01,61,0,0,8,3.364867,2,3.875808,1,0.03,NaN
2021-11-16,ph01,61,0,0,8,4.26688,2,4.804649,1,0.03,NaN
2021-11-16,ph01,61,0,0,8,5.152543,1,5.647092,1,0.03,NaN
2021-11-16,ph01,61,0,0,8,5.99694,1,6.679591,1,0.03,NaN
2021-11-16,ph01,61,0,0,8,6.835733,2,7.368426,1,0.03,NaN
2021-11-16,ph01,61,0,0,8,7.740766,2,8.25148,1,0.03,NaN
2021-11-16,ph01,62,0,0,7,1.606236,2,2.098953,1,0.03,NaN
2021-11-16,ph01,62,0,0,7,2.509756,1,3.070336,1,0.03,NaN
2021-11-16,ph01,62,0,0,7,3.343261,1,3.875327,1,0.03,NaN
2021-11-16,ph01,62,0,0,7,4.209139,2,4.730958,1,0.03,NaN
2021-11-16,ph01,62,0,0,7,5.098258,1,5.705536,1,0.03,NaN
2021-11-16,ph01,62,0,0,7,5.934711,1,6.618587,1,0.03,NaN
2021-11-16,ph01,62,0,0,7,6.774694,1,7.2741,1,0.03,NaN
2021-11-16,ph01,63,0,0,8,1.498778,1,2.083637,1,0.03,NaN
2021-11-16,ph01,63,0,0,8,2.337622,2,2.858484,1,0.03,NaN
2021-11-16,ph01,63,0,0,8,3.231404,1,3.971467,1,0.03,NaN
2021-11-16,ph01,63,0,0,8,4.072571,2,4.785297,1,0.03,NaN
2021-11-16,ph01,63,0,0,8,5.098028,2,5.607967,1,0.03,NaN
2021-11-16,ph01,63,0,0,8,6.00652,2,6.507165,1,0.03,NaN
2021-11-16,ph01,63,0,0,8,6.908483,2,7.473835,1,0.03,NaN
2021-11-16,ph01,63,0,0,8,8.063271,1,8.6375,1,0.03,NaN
2021-11-16,ph01,64,0,0,7,1.632234,2,2.163046,1,0.03,NaN
2021-11-16,ph01,64,0,0,7,2.535978,2,3.018179,1,0.03,NaN
2021-11-16,ph01,64,0,0,7,3.441261,2,3.919902,1,0.03,NaN
2021-11-16,ph01,64,0,0,7,4.338568,1,4.957804,1,0.03,NaN
2021-11-16,ph01,64,0,0,7,5.175615,2,5.696404,1,0.03,NaN
2021-11-16,ph01,64,0,0,7,6.086155,1,6.672746,0,0.03,NaN
2021-11-16,ph01,64,0,0,7,6.927825,2,7.551139,1,0.03,NaN
2021-11-16,ph01,65,0,0,8,1.675769,1,2.341771,1,0.03,NaN
2021-11-16,ph01,65,0,0,8,2.519361,1,3.125034,1,0.03,NaN
2021-11-16,ph01,65,0,0,8,3.358619,2,3.957286,1,0.03,NaN
2021-11-16,ph01,65,0,0,8,4.252175,1,5.019724,0,0.03,NaN
2021-11-16,ph01,65,0,0,8,5.085149,1,5.679894,1,0.03,NaN
2021-11-16,ph01,65,0,0,8,5.940134,2,6.451297,1,0.03,NaN
2021-11-16,ph01,65,0,0,8,6.852978,2,7.340107,1,0.03,NaN
2021-11-16,ph01,65,0,0,8,7.74533,2,8.278007,1,0.03,NaN
2021-11-16,ph01,66,0,0,8,1.789469,1,2.321975,1,0.03,NaN
2021-11-16,ph01,66,0,0,8,2.639585,2,3.175799,1,0.03,NaN
2021-11-16,ph01,66,0,0,8,3.531641,2,4.079712,1,0.03,NaN
2021-11-16,ph01,66,0,0,8,4.452539,2,4.988133,1,0.03,NaN
2021-11-16,ph01,66,0,0,8,5.353897,1,5.871114,1,0.03,NaN
2021-11-16,ph01,66,0,0,8,6.193191,2,6.847043,1,0.03,NaN
2021-11-16,ph01,66,0,0,8,7.086169,2,7.625,1,0.03,NaN
2021-11-16,ph01,66,0,0,8,8.001358,1,8.51861,1,0.03,NaN
2021-11-16,ph01,67,0,0,8,1.660367,2,2.176403,1,0.03,NaN
2021-11-16,ph01,67,0,0,8,2.557128,2,3.025569,1,0.03,NaN
2021-11-16,ph01,67,0,0,8,3.464472,1,3.947508,1,0.03,NaN
2021-11-16,ph01,67,0,0,8,4.308351,2,4.835177,1,0.03,NaN
2021-11-16,ph01,67,0,0,8,5.214006,2,5.807877,1,0.03,NaN
2021-11-16,ph01,67,0,0,8,6.12535,2,6.632182,1,0.03,NaN
2021-11-16,ph01,67,0,0,8,7.024039,1,7.529915,1,0.03,NaN
2021-11-16,ph01,67,0,0,8,7.87886,2,8.46545,1,0.03,NaN
2021-11-16,ph01,68,0,0,7,1.275761,2,1.786105,1,0.03,NaN
2021-11-16,ph01,68,0,0,7,2.176342,2,2.680851,1,0.03,NaN
2021-11-16,ph01,68,0,0,7,3.097787,2,3.536048,1,0.03,NaN
2021-11-16,ph01,68,0,0,7,3.993367,2,4.498071,1,0.03,NaN
2021-11-16,ph01,68,0,0,7,4.908018,1,5.446789,1,0.03,NaN
2021-11-16,ph01,68,0,0,7,5.746942,1,6.280158,1,0.03,NaN
2021-11-16,ph01,68,0,0,7,7.939615,1,8.462538,1,0.03,NaN
2021-11-16,ph01,69,0,0,7,1.540328,2,2.077013,1,0.03,NaN
2021-11-16,ph01,69,0,0,7,2.443371,1,3.063757,1,0.03,NaN
2021-11-16,ph01,69,0,0,7,3.282102,2,3.858383,1,0.03,NaN
2021-11-16,ph01,69,0,0,7,4.193159,2,4.676133,1,0.03,NaN
2021-11-16,ph01,69,0,0,7,5.106223,1,5.790223,1,0.03,NaN
2021-11-16,ph01,69,0,0,7,5.944865,2,6.468554,1,0.03,NaN
2021-11-16,ph01,69,0,0,7,6.859046,2,7.369674,1,0.03,NaN
2021-11-16,ph01,70,0,0,8,1.775053,2,2.287359,1,0.03,NaN
2021-11-16,ph01,70,0,0,8,2.676219,2,3.176275,1,0.03,NaN
2021-11-16,ph01,70,0,0,8,3.578199,1,4.159432,1,0.03,NaN
2021-11-16,ph01,70,0,0,8,4.420128,1,4.980527,1,0.03,NaN
2021-11-16,ph01,70,0,0,8,5.26548,1,5.708683,1,0.03,NaN
2021-11-16,ph01,70,0,0,8,6.257259,1,6.718983,1,0.03,NaN
2021-11-16,ph01,70,0,0,8,7.324055,1,7.818967,1,0.03,NaN
2021-11-16,ph01,70,0,0,8,8.164096,2,8.7037,1,0.03,NaN
2021-11-16,ph01,71,0,0,8,1.604327,1,2.147234,1,0.03,NaN
2021-11-16,ph01,71,0,0,8,2.463749,2,3.008106,1,0.03,NaN
2021-11-16,ph01,71,0,0,8,3.364778,1,4.151745,1,0.03,NaN
2021-11-16,ph01,71,0,0,8,4.218944,1,4.820432,1,0.03,NaN
2021-11-16,ph01,71,0,0,8,5.053181,1,5.581181,1,0.03,NaN
2021-11-16,ph01,71,0,0,8,5.897952,1,6.468649,1,0.03,NaN
2021-11-16,ph01,71,0,0,8,6.740341,1,7.240836,1,0.03,NaN
2021-11-16,ph01,71,0,0,8,7.574779,2,8.080349,1,0.03,NaN
2021-11-16,ph01,72,0,0,8,1.608795,1,2.106339,1,0.03,NaN
2021-11-16,ph01,72,0,0,8,2.447778,1,3.031882,1,0.03,NaN
2021-11-16,ph01,72,0,0,8,3.288834,1,3.753226,1,0.03,NaN
2021-11-16,ph01,72,0,0,8,4.115862,2,4.625816,1,0.03,NaN
2021-11-16,ph01,72,0,0,8,5.003253,1,5.624601,1,0.03,NaN
2021-11-16,ph01,72,0,0,8,5.841531,2,6.314664,1,0.03,NaN
2021-11-16,ph01,72,0,0,8,6.751674,1,7.352246,1,0.03,NaN
2021-11-16,ph01,72,0,0,8,7.585479,1,8.246464,1,0.03,NaN
2021-11-16,ph01,73,0,0,7,1.610545,1,2.083158,1,0.03,NaN
2021-11-16,ph01,73,0,0,7,2.453403,1,2.902784,1,0.03,NaN
2021-11-16,ph01,73,0,0,7,3.285448,1,3.81753,0,0.03,NaN
2021-11-16,ph01,73,0,0,7,4.141912,2,4.697424,1,0.03,NaN
2021-11-16,ph01,73,0,0,7,5.047182,2,5.557959,1,0.03,NaN
2021-11-16,ph01,73,0,0,7,5.950321,1,6.51869,1,0.03,NaN
2021-11-16,ph01,73,0,0,7,6.896583,2,7.42936,1,0.03,NaN
2021-11-16,ph01,74,0,0,8,1.805436,2,2.331414,1,0.03,NaN
2021-11-16,ph01,74,0,0,8,2.715281,1,3.264391,1,0.03,NaN
2021-11-16,ph01,74,0,0,8,3.564893,2,4.064497,1,0.03,NaN
2021-11-16,ph01,74,0,0,8,4.453726,2,4.962934,1,0.03,NaN
2021-11-16,ph01,74,0,0,8,5.369686,1,5.884691,1,0.03,NaN
2021-11-16,ph01,74,0,0,8,6.428358,2,6.952366,1,0.03,NaN
2021-11-16,ph01,74,0,0,8,7.328969,1,7.873273,1,0.03,NaN
2021-11-16,ph01,74,0,0,8,8.173857,1,8.773608,1,0.03,NaN
2021-11-16,ph01,75,0,0,8,1.398606,2,1.887471,1,0.03,NaN
2021-11-16,ph01,75,0,0,8,2.292542,2,2.741959,1,0.03,NaN
2021-11-16,ph01,75,0,0,8,3.208672,2,3.637608,1,0.03,NaN
2021-11-16,ph01,75,0,0,8,4.108917,2,4.493757,1,0.03,NaN
2021-11-16,ph01,75,0,0,8,5.002625,1,5.551353,1,0.03,NaN
2021-11-16,ph01,75,0,0,8,5.852151,2,6.29072,1,0.03,NaN
2021-11-16,ph01,75,0,0,8,6.761067,1,7.263923,1,0.03,NaN
2021-11-16,ph01,75,0,0,8,7.595281,1,8.028686,1,0.03,NaN
2021-11-16,ph01,76,0,0,8,1.780969,1,2.375067,1,0.03,NaN
2021-11-16,ph01,76,0,0,8,2.618097,1,3.036133,1,0.03,NaN
2021-11-16,ph01,76,0,0,8,3.476165,2,4.018994,1,0.03,NaN
2021-11-16,ph01,76,0,0,8,4.376108,2,4.96891,1,0.03,NaN
2021-11-16,ph01,76,0,0,8,5.292437,2,5.768275,1,0.03,NaN
2021-11-16,ph01,76,0,0,8,6.195906,2,6.603691,1,0.03,NaN
2021-11-16,ph01,76,0,0,8,7.105392,2,7.517867,1,0.03,NaN
2021-11-16,ph01,76,0,0,8,8.017757,2,8.4785,1,0.03,NaN
2021-11-16,ph01,77,0,0,8,1.720801,1,2.220109,1,0.03,NaN
2021-11-16,ph01,77,0,0,8,2.565937,1,3.115162,1,0.03,NaN
2021-11-16,ph01,77,0,0,8,3.419946,2,3.919506,1,0.03,NaN
2021-11-16,ph01,77,0,0,8,4.319922,1,5.074768,0,0.03,NaN
2021-11-16,ph01,77,0,0,8,5.174515,2,5.686425,1,0.03,NaN
2021-11-16,ph01,77,0,0,8,6.078853,1,6.607408,1,0.03,NaN
2021-11-16,ph01,77,0,0,8,6.91856,1,7.495829,1,0.03,NaN
2021-11-16,ph01,77,0,0,8,7.790937,1,8.309832,1,0.03,NaN
2021-11-16,ph01,78,0,0,7,1.319033,2,1.880881,1,0.03,NaN
2021-11-16,ph01,78,0,0,7,2.240842,2,2.793452,1,0.03,NaN
2021-11-16,ph01,78,0,0,7,3.142408,1,3.758081,1,0.03,NaN
2021-11-16,ph01,78,0,0,7,3.981728,2,4.479248,1,0.03,NaN
2021-11-16,ph01,78,0,0,7,4.886371,1,5.414136,1,0.03,NaN
2021-11-16,ph01,78,0,0,7,5.731511,1,6.201742,1,0.03,NaN
2021-11-16,ph01,78,0,0,7,6.572877,2,7.073901,1,0.03,NaN
2021-11-16,ph01,79,0,0,7,1.736724,2,2.228783,1,0.03,NaN
2021-11-16,ph01,79,0,0,7,2.639789,2,3.054864,1,0.03,NaN
2021-11-16,ph01,79,0,0,7,3.534044,1,4.033512,1,0.03,NaN
2021-11-16,ph01,79,0,0,7,4.378056,1,4.822187,1,0.03,NaN
2021-11-16,ph01,79,0,0,7,5.225978,2,5.767346,1,0.03,NaN
2021-11-16,ph01,79,0,0,7,6.13409,2,6.621512,1,0.03,NaN
2021-11-16,ph01,79,0,0,7,7.033011,1,7.559439,1,0.03,NaN
2021-11-16,ph01,81,0,0,8,1.787199,1,2.292625,1,0.03,NaN
2021-11-16,ph01,81,0,0,8,2.641598,1,3.339519,1,0.03,NaN
2021-11-16,ph01,81,0,0,8,3.485997,1,4.030013,1,0.03,NaN
2021-11-16,ph01,81,0,0,8,4.331848,1,4.753306,1,0.03,NaN
2021-11-16,ph01,81,0,0,8,5.174561,1,5.702187,1,0.03,NaN
2021-11-16,ph01,81,0,0,8,6.01708,1,6.518719,1,0.03,NaN
2021-11-16,ph01,81,0,0,8,6.961452,2,7.559258,1,0.03,NaN
2021-11-16,ph01,81,0,0,8,7.868549,1,8.52849,1,0.03,NaN
2021-11-16,ph01,82,0,0,7,1.671829,1,2.138063,1,0.03,NaN
2021-11-16,ph01,82,0,0,7,2.525958,2,2.998504,1,0.03,NaN
2021-11-16,ph01,82,0,0,7,3.426068,1,4.014761,1,0.03,NaN
2021-11-16,ph01,82,0,0,7,4.281184,1,4.786812,1,0.03,NaN
2021-11-16,ph01,82,0,0,7,5.114163,1,5.580333,1,0.03,NaN
2021-11-16,ph01,82,0,0,7,5.958679,1,6.357913,1,0.03,NaN
2021-11-16,ph01,82,0,0,7,6.787248,2,7.20162,1,0.03,NaN
2021-11-16,ph01,83,0,0,8,1.583806,2,2.133911,1,0.03,NaN
2021-11-16,ph01,83,0,0,8,2.482667,1,2.994087,1,0.03,NaN
2021-11-16,ph01,83,0,0,8,3.344069,1,3.955401,1,0.03,NaN
2021-11-16,ph01,83,0,0,8,4.187946,2,4.704142,1,0.03,NaN
2021-11-16,ph01,83,0,0,8,5.076858,1,5.709964,1,0.03,NaN
2021-11-16,ph01,83,0,0,8,5.921149,1,6.69821,0,0.03,NaN
2021-11-16,ph01,83,0,0,8,6.764768,2,7.343477,1,0.03,NaN
2021-11-16,ph01,83,0,0,8,7.663945,2,8.230825,1,0.03,NaN
2021-11-16,ph01,84,0,0,8,1.486796,2,1.962122,1,0.03,NaN
2021-11-16,ph01,84,0,0,8,2.383205,2,2.794473,1,0.03,NaN
2021-11-16,ph01,84,0,0,8,3.294515,2,3.671565,1,0.03,NaN
2021-11-16,ph01,84,0,0,8,4.203429,1,4.609939,0,0.03,NaN
2021-11-16,ph01,84,0,0,8,5.048929,2,5.481599,1,0.03,NaN
2021-11-16,ph01,84,0,0,8,5.959254,2,6.385004,1,0.03,NaN
2021-11-16,ph01,84,0,0,8,6.852621,1,7.35848,1,0.03,NaN
2021-11-16,ph01,84,0,0,8,7.6917,2,8.280214,1,0.03,NaN
2021-11-16,ph01,85,0,0,7,1.176577,2,1.642797,1,0.03,NaN
2021-11-16,ph01,85,0,0,7,2.082178,2,2.49816,1,0.03,NaN
2021-11-16,ph01,85,0,0,7,2.989929,2,3.419949,1,0.03,NaN
2021-11-16,ph01,85,0,0,7,3.897422,2,4.319358,1,0.03,NaN
2021-11-16,ph01,85,0,0,7,4.796987,2,5.191015,1,0.03,NaN
2021-11-16,ph01,85,0,0,7,5.706091,1,6.228095,1,0.03,NaN
2021-11-16,ph01,85,0,0,7,7.368696,2,7.929026,1,0.03,NaN
2021-11-16,ph01,86,0,0,7,1.375908,2,1.841003,1,0.03,NaN
2021-11-16,ph01,86,0,0,7,2.286734,1,2.758896,1,0.03,NaN
2021-11-16,ph01,86,0,0,7,3.141418,2,3.597981,1,0.03,NaN
2021-11-16,ph01,86,0,0,7,4.05393,1,4.691909,1,0.03,NaN
2021-11-16,ph01,86,0,0,7,4.891664,2,5.385371,1,0.03,NaN
2021-11-16,ph01,86,0,0,7,5.795983,2,6.306785,1,0.03,NaN
2021-11-16,ph01,86,0,0,7,6.696026,1,7.307538,1,0.03,NaN
2021-11-16,ph01,87,0,0,8,1.754634,2,2.26496,1,0.03,NaN
2021-11-16,ph01,87,0,0,8,2.666332,2,3.148593,1,0.03,NaN
2021-11-16,ph01,87,0,0,8,3.56297,1,4.108731,1,0.03,NaN
2021-11-16,ph01,87,0,0,8,4.420344,1,5.041503,1,0.03,NaN
2021-11-16,ph01,87,0,0,8,5.25771,2,5.796053,1,0.03,NaN
2021-11-16,ph01,87,0,0,8,6.162161,1,6.796527,1,0.03,NaN
2021-11-16,ph01,87,0,0,8,7.007506,1,7.508479,0,0.03,NaN
2021-11-16,ph01,87,0,0,8,7.846392,1,8.462639,0,0.03,NaN
2021-11-16,ph01,88,0,0,7,1.377346,2,1.887272,1,0.03,NaN
2021-11-16,ph01,88,0,0,7,2.29354,2,2.764385,1,0.03,NaN
2021-11-16,ph01,88,0,0,7,3.198159,1,3.676306,1,0.03,NaN
2021-11-16,ph01,88,0,0,7,4.042959,1,4.580155,1,0.03,NaN
2021-11-16,ph01,88,0,0,7,4.88399,2,5.375134,1,0.03,NaN
2021-11-16,ph01,88,0,0,7,5.791493,2,6.264931,1,0.03,NaN
2021-11-16,ph01,88,0,0,7,6.697006,1,7.195652,1,0.03,NaN
2021-11-16,ph01,89,0,0,7,1.625443,1,2.202282,1,0.03,NaN
2021-11-16,ph01,89,0,0,7,2.464741,1,2.931173,0,0.03,NaN
2021-11-16,ph01,89,0,0,7,3.299633,1,3.842035,1,0.03,NaN
2021-11-16,ph01,89,0,0,7,4.141637,2,4.693915,1,0.03,NaN
2021-11-16,ph01,89,0,0,7,5.040154,2,5.585348,1,0.03,NaN
2021-11-16,ph01,89,0,0,7,5.946172,2,6.696384,1,0.03,NaN
2021-11-16,ph01,89,0,0,7,7.495847,1,8.123526,1,0.03,NaN
2021-11-16,ph01,90,0,0,7,1.77603,2,2.288854,1,0.03,NaN
2021-11-16,ph01,90,0,0,7,2.665514,1,3.195048,1,0.03,NaN
2021-11-16,ph01,90,0,0,7,3.512652,1,4.195771,0,0.03,NaN
2021-11-16,ph01,90,0,0,7,4.351737,2,4.908857,1,0.03,NaN
2021-11-16,ph01,90,0,0,7,5.268499,2,5.80195,1,0.03,NaN
2021-11-16,ph01,90,0,0,7,6.174022,1,6.673647,1,0.03,NaN
