date,participant,trial,nTarg,targOnset,targFlash,targRT,targCor,targGap,FA_rt,isPrac,isStationary
2021-11-12,davidarvo,121,8,5.02847,2,5.563202,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,121,8,5.917276,1,6.63873,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,121,8,6.772446,2,7.405603,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,121,8,8.005161,2,8.694378,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,122,8,1.809016,1,2.308525,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,122,8,2.648167,1,3.050939,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,122,8,3.505549,1,3.87434,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,122,8,4.340675,2,4.895938,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,122,8,5.251391,1,5.681101,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,122,8,6.108588,2,6.595441,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,122,8,7.006099,2,7.516844,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,122,8,7.90578,1,8.440779,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,123,8,1.597764,1,2.0523,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,123,8,2.44025,2,2.951709,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,123,8,3.339745,2,3.877388,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,123,8,4.227161,1,4.678636,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,123,8,5.073025,2,5.551259,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,123,8,5.983621,2,6.449416,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,123,8,6.88263,2,7.382267,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,123,8,7.780926,1,8.271787,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,124,8,1.734756,2,2.276017,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,124,8,2.62705,2,3.132617,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,124,8,3.519903,2,3.963369,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,124,8,4.419916,1,5.063991,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,124,8,5.264596,2,5.808125,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,124,8,6.318929,1,6.895301,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,124,8,7.175615,1,7.651349,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,124,8,8.019786,1,8.574402,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,125,7,1.325789,2,1.948082,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,125,7,2.225924,1,2.681422,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,125,7,3.080182,2,3.590298,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,125,7,3.968511,1,4.591933,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,125,7,4.801787,1,5.357211,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,125,7,5.723962,2,6.280036,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,125,7,6.834275,2,7.411784,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,126,8,1.686684,2,2.424088,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,126,8,2.58665,1,3.074862,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,126,8,3.430998,1,3.949651,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,126,8,4.287142,2,4.71795,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,126,8,5.220932,2,5.751286,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,126,8,6.116669,2,0,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,126,8,6.968815,2,7.497539,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,126,8,7.863019,1,8.373297,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,127,8,1.775778,1,2.220054,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,127,8,2.630865,2,3.152607,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,127,8,3.518382,2,4.07392,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,127,8,4.418386,1,4.862464,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,127,8,5.272385,1,5.860605,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,127,8,6.106359,1,6.683727,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,127,8,6.939637,2,7.472752,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,127,8,7.838684,1,8.617682,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,128,7,1.287839,2,1.896663,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,128,7,2.185884,2,2.731574,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,128,7,3.075377,1,3.529833,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,128,7,3.916868,2,4.628373,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,128,7,4.806324,2,5.418123,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,128,7,5.684641,2,6.329714,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,128,7,6.562869,2,7.076849,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,129,7,1.70479,1,2.249629,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,129,7,2.547704,2,3.074986,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,129,7,3.447748,2,4.014107,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,129,7,4.325767,2,4.891636,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,129,7,5.203403,2,5.992667,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,129,7,6.102135,1,6.546814,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,129,7,6.941378,2,7.414313,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,130,7,1.610909,2,2.163169,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,130,7,2.497788,2,3.011082,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,130,7,3.398025,2,3.861463,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,130,7,4.289504,1,4.917255,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,130,7,5.141213,1,5.61699,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,130,7,5.974125,2,6.506321,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,130,7,7.961521,1,8.452401,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,131,8,1.387053,1,1.832828,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,131,8,2.230851,2,2.714648,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,131,8,3.118653,2,3.608597,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,131,8,3.997033,1,4.562521,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,131,8,4.840324,2,5.388351,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,131,8,5.739655,2,6.262265,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,131,8,6.629084,2,7.141949,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,131,8,7.527877,2,7.994044,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,132,7,1.718066,2,2.41862,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,132,7,2.618405,2,3.142058,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,132,7,3.499336,2,3.996076,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,132,7,4.38565,2,4.914729,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,132,7,5.273166,1,5.751752,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,132,7,6.107433,2,6.610047,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,132,7,7.317437,1,7.869116,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,133,7,1.176168,1,1.629569,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,133,7,2.027451,2,2.504273,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,133,7,2.945511,2,3.47365,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,133,7,3.831394,1,4.30682,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,133,7,4.663566,2,5.196786,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,133,7,5.546507,2,6.11903,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,133,7,6.451029,1,6.951527,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,134,7,1.136101,1,1.662095,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,134,7,1.989962,1,2.501967,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,134,7,2.833529,1,3.375941,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,134,7,3.675829,1,4.267332,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,134,7,4.721807,2,5.287961,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,134,7,5.62143,2,6.176936,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,134,7,6.721656,1,7.194533,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,135,7,1.280531,2,1.810109,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,135,7,2.170939,2,2.687523,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,135,7,3.063278,2,3.509127,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,135,7,3.963893,1,4.463559,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,135,7,4.805111,2,5.419409,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,135,7,5.696775,2,6.218447,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,135,7,6.572121,2,7.140059,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,136,7,1.541486,2,2.085419,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,136,7,2.441141,2,2.930097,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,136,7,3.318954,1,3.797879,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,136,7,4.163942,1,4.710203,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,136,7,5.021075,1,5.434877,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,136,7,5.87096,1,6.462425,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,136,7,6.706315,2,7.216791,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,137,7,1.555936,2,2.108325,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,137,7,2.452721,2,2.955733,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,137,7,3.352085,2,3.852404,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,137,7,4.235398,2,4.696702,1,0.01250001,NaN,0,0
2021-11-12,davidarvo,137,7,5.117303,1,0,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,137,7,5.962353,1,0,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,137,7,7.0959,1,0,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,138,7,1.330495,1,0,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,138,7,2.222686,1,0,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,138,7,3.284669,1,0,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,138,7,4.128866,1,0,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,138,7,4.973773,2,0,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,138,7,5.840654,2,0,0,0.01250001,NaN,0,0
2021-11-12,davidarvo,138,7,8.016794,2,0,0,0.01250001,NaN,0,0
